Genus,Species,Accession/Planting,Inventory Date,Status,Inventory Note,Measurement Date,Height,Height Unit,DBH,DBH Unit,Measurement Note,Location Details/Directions to Site,Inventory Latitude,Inventory Longitude
Carnegiea,gigantea,2012-0065-01-45,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,14.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4619389,-111.9467662
Carnegiea,gigantea,2012-0065-01-47,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,7.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4620931,-111.9466009
Carnegiea,gigantea,2012-0065-01-49,2/26/20 13:30,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:30,17.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4620155,-111.9469078
Carnegiea,gigantea,2012-0065-01-5,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,13.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4583525,-111.9478121
Carnegiea,gigantea,2012-0065-01-51,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,7.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4615772,-111.9461861
Carnegiea,gigantea,2012-0065-01-52,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,18.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4612682,-111.9461261
Carnegiea,gigantea,2012-0065-01-53,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,16.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4622485,-111.9458746
Carnegiea,gigantea,2012-0065-01-54,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,18,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4612252,-111.9461577
Carnegiea,gigantea,2012-0065-01-55,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,12.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4620141,-111.9459893
Carnegiea,gigantea,2012-0065-01-56,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,17.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4606955,-111.9469208
Carnegiea,gigantea,2012-0065-01-57,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,10,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.46203,-111.9459703
Carnegiea,gigantea,2012-0065-01-58,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,22.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4610076,-111.9461339
Carnegiea,gigantea,2012-0065-01-6,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,15.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4587674,-111.9476776
Carnegiea,gigantea,2012-0065-01-60,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,21.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4619048,-111.9458124
Carnegiea,gigantea,2012-0065-01-61,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,4.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.461929,-111.9457499
Carnegiea,gigantea,2012-0065-01-62,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,2.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4619056,-111.9457847
Carnegiea,gigantea,2012-0065-01-63,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,2.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4616733,-111.9464821
Carnegiea,gigantea,2012-0065-01-65,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,14.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4622824,-111.9468807
Carnegiea,gigantea,2012-0065-01-67,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,17.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4619184,-111.9470308
Carnegiea,gigantea,2012-0065-01-68,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,15.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4618338,-111.9471831
Carnegiea,gigantea,2012-0065-01-69,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,10.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4617578,-111.9471614
Carnegiea,gigantea,2012-0065-01-7,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,5.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4587949,-111.9478469
Carnegiea,gigantea,2012-0065-01-70,2/26/20 13:31,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:31,12.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4617043,-111.9471342
Carnegiea,gigantea,2012-0065-01-71,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,10.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.461792,-111.9469911
Carnegiea,gigantea,2012-0065-01-72,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,11.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4617384,-111.9470216
Carnegiea,gigantea,2012-0065-01-73,2/26/20 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:50,10.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4616681,-111.9472462
Carnegiea,gigantea,2012-0065-01-75,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,20.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4615712,-111.9473114
Carnegiea,gigantea,2012-0065-01-76,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,20.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4614719,-111.9473223
Carnegiea,gigantea,2012-0065-01-77,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,21.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4615161,-111.9475338
Carnegiea,gigantea,2012-0065-01-78,2/26/20 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:42,19.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4614808,-111.9474912
Carnegiea,gigantea,2012-0065-01-8,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,16.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4586997,-111.9469623
Carnegiea,gigantea,2012-0065-01-80,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,19.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4610245,-111.948266
Carnegiea,gigantea,2012-0065-01-81,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,20.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4613153,-111.9474032
Carnegiea,gigantea,2012-0065-01-82,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,20.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4614588,-111.9472138
Carnegiea,gigantea,2012-0065-01-83,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,14.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4613704,-111.9469351
Carnegiea,gigantea,2012-0065-01-84,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,18,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4613635,-111.9468184
Carnegiea,gigantea,2012-0065-01-85,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,15.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.462532,-111.9463248
Carnegiea,gigantea,2012-0065-01-86,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,15.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4625332,-111.9461935
Carnegiea,gigantea,2012-0065-01-87,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,14.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4625663,-111.9461286
Carnegiea,gigantea,2012-0065-01-88,2/26/20 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:50,4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.461103,-111.9481959
Carnegiea,gigantea,2012-0065-01-89,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,3.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.461062,-111.9480274
Carnegiea,gigantea,2012-0065-01-9,2/26/20 13:35,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:35,10,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4588996,-111.9468402
Carnegiea,gigantea,2012-0065-01-90,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,5.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4610026,-111.9480594
Carnegiea,gigantea,2012-0065-01-91,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,2.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4611361,-111.9479531
Carnegiea,gigantea,2012-0065-01-92,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,2.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4611337,-111.9479478
Carnegiea,gigantea,2012-0065-01-93,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4612123,-111.9478933
Carnegiea,gigantea,2012-0065-01-94,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,10.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4611315,-111.9485293
Carnegiea,gigantea,2012-0065-01-95,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,14.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4611407,-111.9485387
Carnegiea,gigantea,2012-0065-01-96,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,8.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4614595,-111.9483968
Carnegiea,gigantea,2012-0065-01-98,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,19.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4615053,-111.9482873
Carnegiea,gigantea,2012-0065-01-99,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,11.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.461592,-111.948294
Carnegiea,gigantea,2012-0214-01-1,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,11.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4615666,-111.9482229
Carnegiea,gigantea,2012-0214-01-10,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,20.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4619207,-111.9478911
Carnegiea,gigantea,2012-0214-01-11,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,16.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.462021,-111.9480036
Carnegiea,gigantea,2012-0214-01-13,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,19.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4622539,-111.9477064
Carnegiea,gigantea,2012-0214-01-14,2/26/20 13:32,Alive,"Extensive but healed herbivory. Saguaro Inventory 2020, VN, 2/26/20",2/26/20 13:32,8.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.462198,-111.9475818
Carnegiea,gigantea,2012-0214-01-15,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,9.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4624909,-111.9475792
Carnegiea,gigantea,2012-0214-01-16,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,7.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4626491,-111.9476118
Carnegiea,gigantea,2012-0214-01-19,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,18.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4620482,-111.9476258
Carnegiea,gigantea,2012-0214-01-2,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,9.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4616719,-111.948291
Carnegiea,gigantea,2012-0214-01-20,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,12.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.461907,-111.9473554
Carnegiea,gigantea,2012-0214-01-21,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,12.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4619479,-111.9472983
Carnegiea,gigantea,2012-0214-01-22,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,5.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4624597,-111.9459751
Carnegiea,gigantea,2012-0214-01-23,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,13.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4623051,-111.9457342
Carnegiea,gigantea,2012-0214-01-24,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,3.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4626191,-111.9459217
Carnegiea,gigantea,2012-0214-01-25,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,16,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4626705,-111.9458673
Carnegiea,gigantea,2012-0214-01-26,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,13,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4623277,-111.9470865
Carnegiea,gigantea,2012-0214-01-27,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,14,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4627062,-111.9465853
Carnegiea,gigantea,2012-0214-01-28,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,12.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4626905,-111.9463955
Carnegiea,gigantea,2012-0214-01-3,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,13.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4615789,-111.9479372
Carnegiea,gigantea,2012-0214-01-30,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,14.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4629454,-111.9460894
Carnegiea,gigantea,2012-0214-01-31,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,13,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4629779,-111.9460965
Carnegiea,gigantea,2012-0214-01-32,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,21.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4603402,-111.9467337
Carnegiea,gigantea,2012-0214-01-33,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,14.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4602397,-111.9465502
Carnegiea,gigantea,2012-0214-01-34,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,16.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4600334,-111.9463217
Carnegiea,gigantea,2012-0214-01-35,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,17.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4604186,-111.9463904
Carnegiea,gigantea,2012-0214-01-36,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,18.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4605016,-111.9459677
Carnegiea,gigantea,2012-0214-01-37,2/26/20 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:36,11.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4586159,-111.9435668
Carnegiea,gigantea,2012-0214-01-38,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,20.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4606282,-111.945928
Carnegiea,gigantea,2012-0214-01-39,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4630453,-111.9455929
Carnegiea,gigantea,2012-0214-01-4,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,13.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.461714,-111.9475782
Carnegiea,gigantea,2012-0214-01-40,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,1.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.463302,-111.945419
Carnegiea,gigantea,2012-0214-01-41,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4634217,-111.945268
Carnegiea,gigantea,2012-0214-01-42,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,2.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4635141,-111.9449814
Carnegiea,gigantea,2012-0214-01-44,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,1.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4634838,-111.9449468
Carnegiea,gigantea,2012-0214-01-45,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,2.5,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.46352,-111.9448254
Carnegiea,gigantea,2012-0214-01-46,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,15.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.463597,-111.9448164
Carnegiea,gigantea,2012-0214-01-47,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,13.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4635151,-111.9447517
Carnegiea,gigantea,2012-0214-01-48,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,11.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4639157,-111.944358
Carnegiea,gigantea,2012-0214-01-49,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,21.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4639153,-111.9435891
Carnegiea,gigantea,2012-0214-01-5,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,20.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4618221,-111.9475917
Carnegiea,gigantea,2012-0214-01-6,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,20.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4618477,-111.9475485
Carnegiea,gigantea,2012-0214-01-7,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,18.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.461794,-111.9474746
Carnegiea,gigantea,2012-0214-01-9,2/26/20 13:32,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:32,20.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4618309,-111.9478816
Carnegiea,gigantea,2012-0254-01-12,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,11.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4627998,-111.9425372
Carnegiea,gigantea,2012-0254-01-18,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,14.4,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4627091,-111.9435017
Carnegiea,gigantea,2012-0254-01-19,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,14.9,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4627113,-111.943496
Carnegiea,gigantea,2012-0254-01-20,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,20.1,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4615123,-111.9468394
Carnegiea,gigantea,2012-0254-01-21,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,14.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.462576,-111.9429637
Carnegiea,gigantea,2012-0254-01-22,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,16,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4624485,-111.942802
Carnegiea,gigantea,2012-0254-01-23,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,18.2,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4624036,-111.9426343
Carnegiea,gigantea,2012-0254-01-24,2/26/20 13:33,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:33,13.3,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.461959,-111.9421566
Carnegiea,gigantea,2012-0254-01-25,7/17/20 0:00,Alive,Remeasured; top third of plant found lying on ground at base; broke off at area of rot beneath bird hole.,7/17/20 0:00,7,feet,,inches,"Measured height during Saguaro Inventory 2020, VN, 2/26/20. Remeasured after top 1/3 broke off along area of rot.  kk 7/17/20.",,33.461976,-111.942346
Carnegiea,gigantea,2012-0254-01-26,2/26/20 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:34,15.8,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4618218,-111.9424362
Carnegiea,gigantea,2012-0254-01-27,2/26/20 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:34,12.6,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.4620435,-111.9426631
Carnegiea,gigantea,2012-0254-01-29,2/26/20 13:34,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/20 13:34,19.7,feet,,,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",,33.461244,-111.9429607
