Accession/Planting,Most Recent Inventory Date,Status,Inventory Note,Most Recent Measurement Date,Height,Height Unit,Measurement Note,Inventory Latitude,Inventory Longitude
2012-0312-01-35,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,14.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4591487,-111.9446747
2012-0312-01-36,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,14.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592339,-111.9444905
2012-0312-01-37,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,16.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592256,-111.9447795
2012-0312-01-38,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,17,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4590863,-111.9447002
2012-0312-01-39,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,7.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4591378,-111.9447302
2012-0312-01-4,2/26/2020 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:36,24.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4587055,-111.9440866
2012-0312-01-40,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,15.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4591156,-111.9446004
2012-0312-01-41,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,14,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592066,-111.9446104
2012-0312-01-42,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,15.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.459206,-111.9447378
2012-0312-01-43,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,14.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592684,-111.944822
2012-0312-01-44,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,13.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4593146,-111.9447569
2012-0312-01-45,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,16.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4593444,-111.9448548
2012-0312-01-46,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,15.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592756,-111.9449784
2012-0312-01-47,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,13,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592809,-111.9449888
2012-0312-01-48,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,14.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592895,-111.9447091
2012-0312-01-49,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,19.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592128,-111.9449571
2012-0312-01-5,2/26/2020 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:41,18.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.458537,-111.944078
2012-0312-01-50,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,5.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4593168,-111.9449356
2012-0312-01-6,2/26/2020 13:41,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:41,18.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.458562,-111.9443137
2012-0312-01-7,2/26/2020 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:36,23.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4586597,-111.9443259
2012-0312-01-8,2/26/2020 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:36,14.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4587546,-111.9442174
2012-0312-01-9,2/26/2020 13:36,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:36,19.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.458845,-111.944179
2012-0313-01-1,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,14.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4591236,-111.9448423
2012-0313-01-10,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,17.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4590537,-111.9451558
2012-0313-01-11,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,18.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4591142,-111.9451142
2012-0313-01-12,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,16.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.45915,-111.9451422
2012-0313-01-13,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,159,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4591234,-111.9451907
2012-0313-01-14,2/26/2020 13:43,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:43,12.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4590814,-111.9452273
2012-0313-01-15,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,12.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4590833,-111.9452371
2012-0313-01-16,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,1.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4592626,-111.9452275
2012-0313-01-17,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,17.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4593207,-111.9455253
2012-0313-01-18,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,20.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4594669,-111.945616
2012-0313-01-19,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,19.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4595893,-111.9457037
2012-0313-01-2,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,15,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.459165,-111.9448853
2012-0313-01-20,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,20.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4596208,-111.9456525
2012-0313-01-21,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,24.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4596278,-111.9455636
2012-0313-01-22,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,14.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4595612,-111.9455675
2012-0313-01-23,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,24.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4595745,-111.9454558
2012-0313-01-24,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,11.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.459383,-111.9452514
2012-0313-01-25,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,5.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4593521,-111.9452169
2012-0313-01-26,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,5.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.459483,-111.9451629
2012-0313-01-27,2/26/2020 13:51,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:51,19.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4583032,-111.9425052
2012-0313-01-28,2/26/2020 13:52,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:52,1.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4583347,-111.9432644
2012-0313-01-29,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,3.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.458632,-111.9450904
2012-0313-01-3,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,20.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4591374,-111.9449461
2012-0313-01-30,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,25.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4588739,-111.9453251
2012-0313-01-31,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,15.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.458873,-111.9453359
2012-0313-01-32,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,16.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4588954,-111.9453451
2012-0313-01-33,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,17.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4587953,-111.9453139
2012-0313-01-34,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,24.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4587836,-111.9453682
2012-0313-01-35,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,9.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4586959,-111.9453256
2012-0313-01-36,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,15.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4590854,-111.945554
2012-0313-01-37,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,14,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.459041,-111.9455653
2012-0313-01-38,2/26/2020 13:50,Alive,"Good to Poor, verify condition. Saguaro Inventory 2020, VN, 2/26/20",2/26/2020 13:50,18.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4588617,-111.9458424
2012-0313-01-39,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,17.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4588775,-111.9458313
2012-0313-01-4,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,24.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4590833,-111.9449508
2012-0313-01-40,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,16.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4588661,-111.945803
2012-0313-01-41,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,19.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4586696,-111.9456628
2012-0313-01-42,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,25.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4585625,-111.9456794
2012-0313-01-43,2/26/2020 13:50,Alive,"Fresh wound at base. Saguaro Inventory 2020, VN, 2/26/20",2/26/2020 13:50,18.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4585313,-111.9454336
2012-0313-01-44,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,11.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4585398,-111.9454264
2012-0313-01-45,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,17.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4586241,-111.945811
2012-0313-01-46,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,16.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4587272,-111.9459032
2012-0313-01-47,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,16.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.458407,-111.9455456
2012-0313-01-48,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,21.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.458191,-111.945472
2012-0313-01-49,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,12.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4581603,-111.9454666
2012-0313-01-5,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,16.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4588761,-111.9449447
2012-0313-01-50,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,7.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4578091,-111.9459009
2012-0313-01-6,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,17.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.458913,-111.9449894
2012-0313-01-7,2/26/2020 13:47,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:47,12.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.458696,-111.9452623
2012-0313-01-8,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,25.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4589821,-111.9451924
2012-0313-01-9,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,20.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4589991,-111.945233
2012-0314-01-1,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,11.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4578683,-111.9474586
2012-0314-01-10,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,20.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4575559,-111.9473313
2012-0314-01-11,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,1.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4573319,-111.9468267
2012-0314-01-13,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,15.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4577714,-111.9455417
2012-0314-01-14,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,18.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.457967,-111.9453679
2012-0314-01-15,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,15.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4578664,-111.9452803
2012-0314-01-16,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,17.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.457838,-111.9453448
2012-0314-01-17,2/26/2020 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:42,19,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.457253,-111.9443858
2012-0314-01-18,2/26/2020 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:42,18.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4576557,-111.9446895
2012-0314-01-19,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,16.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4584572,-111.9443589
2012-0314-01-20,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,5.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4583704,-111.9445044
2012-0314-01-21,3/29/2019 19:34,Alive,"Saguaro Inventory 2019: Old frost damage, VN, 2/15/19.",2/26/2015 0:00,14.1,feet,0 arms. 1 bud.,33.457949,-111.9446117
2012-0314-01-22,2/26/2020 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:42,17.4,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4575077,-111.9443079
2012-0314-01-23,2/26/2020 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:42,17.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4573673,-111.9446586
2012-0314-01-24,2/26/2020 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:42,11.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4573138,-111.9449313
2012-0314-01-25,2/26/2020 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:42,7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4576575,-111.9444003
2012-0314-01-26,7/8/2020 0:00,Alive,,7/8/2020 0:00,21.8,feet,3 arms. 0 buds.,33.4577599,-111.9442666
2012-0314-01-27,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,22.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4583381,-111.9444527
2012-0314-01-28,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,15.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4583644,-111.9444565
2012-0314-01-29,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,18.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4582499,-111.9445156
2012-0314-01-3,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,21.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4578155,-111.9478776
2012-0314-01-30,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,15.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4580718,-111.9446991
2012-0314-01-31,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,9.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4580293,-111.9447049
2012-0314-01-32,2/26/2020 13:42,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:42,18.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4577665,-111.9446723
2012-0314-01-34,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,16.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4626254,-111.9477283
2012-0314-01-35,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,15.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4580115,-111.9497274
2012-0314-01-36,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,15.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4585617,-111.9489654
2012-0314-01-37,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,20.2,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4585694,-111.9488014
2012-0314-01-38,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,18.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4576369,-111.9500325
2012-0314-01-39,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,2.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4574562,-111.9485762
2012-0314-01-4,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,16.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4577258,-111.9470855
2012-0314-01-40,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,20,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4582248,-111.9491507
2012-0314-01-41,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,3.63,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4581033,-111.949419
2012-0314-01-42,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4582316,-111.9495511
2012-0314-01-43,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,5.54,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4582912,-111.9495967
2012-0314-01-45,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,1.58,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4582873,-111.9488409
2012-0314-01-46,2/26/2020 13:50,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:50,20.6,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4608318,-111.9483655
2012-0314-01-48,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,16.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.458767,-111.9483387
2012-0314-01-49,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,14.7,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4587553,-111.948309
2012-0314-01-5,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,12.9,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4577013,-111.9464834
2012-0314-01-50,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,20.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4588131,-111.9482008
2012-0314-01-6,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,17.8,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4577126,-111.9464336
2012-0314-01-7,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,17.3,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4575988,-111.9467539
2012-0314-01-8,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,19.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4575582,-111.9470648
2012-0314-01-9,2/26/2020 13:48,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:48,15.5,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4574736,-111.9470609
2012-0315-01-1,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,3.91,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.458027,-111.948059
2012-0315-01-10,2/26/2020 13:49,Alive,"Saguaro Inventory 2020, VN, 2/26/20.",2/26/2020 13:49,19.1,feet,"Measured height during Saguaro Inventory 2020, VN, 2/26/20.",33.4590331,-111.9484173
